,Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BTC_Market_Cap,Holiday,Weekend,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,season_1,season_2,season_3,season_4,N_tran,Diff,Block_Size,Mi_rev,Cost_tran
644,2017-03-05,1254.29,1267.29,1238.06,1267.12,134127000.0,20526235270,0,1,0,0,0,0,0,0,1,0,1,0,0,268875.0,460769358090.0001,0.9860852686570001,2317878.0,8.94037897453
645,2017-03-04,1277.43,1279.4,1230.51,1255.15,183270000.0,20329978338,0,1,0,0,0,0,0,1,0,0,1,0,0,337310.0,445545600358.0,0.985290046358,2670737.95,8.211008571439999
646,2017-03-03,1250.71,1280.31,1250.71,1274.99,315739008.0,20649259919,0,0,0,0,0,0,1,0,0,0,1,0,0,329428.0,440779902286.0,0.9556123312100001,2702443.5,8.46418895607
647,2017-03-02,1224.68,1262.13,1215.62,1251.01,368275008.0,20258543188,0,0,0,0,0,1,0,0,0,0,1,0,0,315883.0,440779902286.0,0.979145951389,2416017.4,7.895846252949999
648,2017-03-01,1180.04,1222.5,1179.69,1222.5,229056992.0,19794459608,0,0,0,0,1,0,0,0,0,0,1,0,0,325414.0,440779902286.0,0.968234019608,2451281.25,7.815389764510001
649,2017-02-28,1180.72,1193.25,1171.82,1179.97,184956000.0,19103684801,0,0,0,1,0,0,0,0,0,1,0,0,0,284555.0,440779902286.0,0.9451492708329999,2305227.8,8.37129395536
650,2017-02-27,1163.78,1181.98,1163.38,1179.97,131570000.0,19101427518,1,0,1,0,0,0,0,0,0,1,0,0,0,265203.0,440779902286.0,0.9217508539329999,2725922.6,10.6359831219
651,2017-02-26,1144.27,1167.47,1130.2,1165.2,116486000.0,18860247630,0,1,0,0,0,0,0,0,1,1,0,0,0,326521.0,440779902286.0,0.9663323892219999,2521531.75,8.01543116889
652,2017-02-25,1170.41,1174.85,1124.59,1143.84,139960992.0,18511906560,0,1,0,0,0,0,0,1,0,1,0,0,0,350751.0,440779902286.0,0.9716721686750001,2628973.5,7.759859251519999
653,2017-02-24,1172.71,1200.39,1131.96,1173.68,330759008.0,18992415818,0,0,0,0,0,0,1,0,0,1,0,0,0,325913.0,440779902286.0,0.96071238,2381379.0,7.574145673160001
654,2017-02-23,1117.27,1176.62,1116.96,1166.72,189454000.0,18877442096,1,0,0,0,0,1,0,0,0,1,0,0,0,284024.0,440779902286.0,0.977311863309,2084941.35,7.623538916930001
655,2017-02-22,1114.8,1125.39,1100.55,1117.44,136100000.0,18077985665,0,0,0,0,1,0,0,0,0,1,0,0,0,279090.0,440779902286.0,0.9496674420290001,2066770.0,7.6556784243
656,2017-02-21,1079.28,1117.25,1076.93,1115.3,186868992.0,18041455273,0,0,0,1,0,0,0,0,0,1,0,0,0,282728.0,440779902286.0,0.9513293851350001,2121402.4,7.785779365850001
657,2017-02-20,1048.69,1080.49,1041.69,1079.98,109478000.0,17468244508,1,0,1,0,0,0,0,0,0,1,0,0,0,251721.0,440779902286.0,0.9308823582089999,1835140.5,7.573443823660001
658,2017-02-19,1054.76,1056.81,1043.46,1047.87,77423296.0,16946913346,0,1,0,0,0,0,0,0,1,1,0,0,0,288149.0,432944392643.0,0.962217342105,2102643.2,7.55219851011
659,2017-02-18,1049.21,1061.1,1046.96,1054.42,99073504.0,17051064834,0,1,0,0,0,0,0,1,0,1,0,0,0,319767.0,422170566883.0001,0.969075198675,2094835.8,6.79895385079
660,2017-02-17,1026.12,1053.17,1025.64,1046.21,136474000.0,16916338976,0,0,0,0,0,0,1,0,0,1,0,0,0,285329.0,422170566883.0001,0.9741140789470001,2071526.4,7.525132735860001
661,2017-02-16,1007.65,1033.37,1007.65,1027.44,122277000.0,16610905026,0,0,0,0,0,1,0,0,0,1,0,0,0,294786.0,422170566883.0001,0.940088316547,1822485.25,6.43708798742
662,2017-02-15,1006.21,1008.84,1001.58,1007.48,89759400.0,16286329282,0,0,0,0,1,0,0,0,0,1,0,0,0,315084.0,422170566883.0001,0.8847332662720001,2198282.4,7.24357950484
663,2017-02-14,991.73,1011.51,986.47,1004.55,137946000.0,16237219721,0,0,0,1,0,0,0,0,0,1,0,0,0,288290.0,422170566883.0001,0.910462159509,2090708.955,7.52831173147
664,2017-02-13,998.89,1002.1,976.0,990.64,100607000.0,16010322103,0,0,1,0,0,0,0,0,0,1,0,0,0,238182.0,422170566883.0001,0.867444907801,1790373.935,7.804461051330001
665,2017-02-12,1003.52,1004.76,996.92,999.18,67530000.0,16146290349,0,1,0,0,0,0,0,0,1,1,0,0,0,262686.0,422170566883.0001,0.963661302158,1792077.0,7.0741842724
666,2017-02-11,988.9,1009.29,982.83,1004.45,102261000.0,16229677099,0,1,0,0,0,0,0,1,0,1,0,0,0,304456.0,422170566883.0001,0.9677519797299999,1914816.0,6.52224360743
667,2017-02-10,995.63,998.91,946.69,988.67,190452000.0,15973053725,0,0,0,0,0,0,1,0,0,1,0,0,0,346544.0,422170566883.0001,0.956030319527,2148177.0,6.45337562348
668,2017-02-09,1064.7,1088.99,953.34,994.38,407220000.0,16063448932,0,0,0,0,0,1,0,0,0,1,0,0,0,308316.0,422170566883.0001,0.9611287191779999,2002536.9,6.73688578416
669,2017-02-08,1062.32,1078.97,1037.49,1063.07,201855008.0,17170799127,0,0,0,0,1,0,0,0,0,1,0,0,0,325268.0,422170566883.0001,0.945680754967,2077363.75,6.647437421799999
670,2017-02-07,1040.14,1061.93,1040.14,1061.35,146007008.0,17141080574,0,0,0,1,0,0,0,0,0,1,0,0,0,230027.0,422170566883.0001,0.97920132,1694793.75,7.63420112113
671,2017-02-06,1028.4,1044.64,1028.16,1038.15,111762000.0,16764422010,0,0,1,0,0,0,0,0,0,1,0,0,0,292101.0,422170566883.0001,0.9579446037739999,2069248.1,7.36196400298
672,2017-02-05,1043.52,1043.63,1022.37,1027.34,114208000.0,16588240157,0,1,0,0,0,0,0,0,1,1,0,0,0,286326.0,393567551403.0,0.952473055172,1935046.35,7.03707622242
673,2017-02-04,1031.33,1045.9,1015.16,1042.9,155064000.0,16837411920,0,1,0,0,0,0,0,1,0,1,0,0,0,323563.0,392963262344.0,0.9708192013420001,1970791.5,6.339554222
674,2017-02-03,1011.46,1033.87,1008.79,1029.91,201278000.0,16625849489,0,0,0,0,0,0,1,0,0,1,0,0,0,259559.0,392963262344.0,0.913956592357,2047540.5,8.16914873962
675,2017-02-02,990.0,1013.52,983.22,1011.8,145820992.0,16331615570,0,0,0,0,0,1,0,0,0,1,0,0,0,350560.0,392963262344.0,0.9622894270829999,2400828.5,7.141828493819999
676,2017-02-01,970.94,989.11,970.74,989.02,150110000.0,15962015276,0,0,0,0,1,0,0,0,0,1,0,0,0,307683.0,392963262344.0,0.959546324138,1817471.16,6.13459670765
677,2017-01-31,920.96,972.02,920.96,970.4,164582000.0,15659186515,0,0,0,1,0,0,0,0,0,1,0,0,0,250829.0,392963262344.0,0.9557019657529999,1736959.14,7.1863632617499995
678,2017-01-30,920.15,923.05,919.47,920.38,78227296.0,14850351605,0,0,1,0,0,0,0,0,0,1,0,0,0,241627.0,392963262344.0,0.862491646707,1944065.475,8.34373632946
679,2017-01-29,922.07,923.42,919.15,919.5,60851700.0,14834377926,0,1,0,0,0,0,0,0,1,1,0,0,0,246395.0,392963262344.0,0.877465684211,1787595.6,7.540334481860001
680,2017-01-28,919.81,923.91,919.81,921.59,68979600.0,14866260449,0,1,0,0,0,0,0,1,0,1,0,0,0,263332.0,392963262344.0,0.8376798058820001,1976661.18,7.80271007335
681,2017-01-27,918.36,923.22,915.85,919.75,125594000.0,14834831700,1,0,0,0,0,0,1,0,0,1,0,0,0,317904.0,392963262344.0,0.993201216561,1834109.775,6.01481945741
682,2017-01-26,902.4,919.33,902.22,917.59,131958000.0,14797955301,0,0,0,0,0,1,0,0,0,1,0,0,0,305961.0,392963262344.0,0.987908926667,1721632.5,5.865017380469999
683,2017-01-25,891.92,903.25,891.69,901.54,120831000.0,14537488261,0,0,0,0,1,0,0,0,0,1,0,0,0,278177.0,392963262344.0,0.973657704698,1723423.425,6.41007939332
684,2017-01-24,910.68,924.15,892.29,892.69,111349000.0,14393026385,0,0,0,1,0,0,0,0,0,1,0,0,0,236692.0,392963262344.0,0.909334100719,1639777.0,7.19730678388
685,2017-01-23,925.5,928.27,916.74,921.01,73588600.0,14848013909,0,0,1,0,0,0,0,0,0,1,0,0,0,236886.0,339477557142.0,0.674559781609,2002158.0,8.76633252505
686,2017-01-22,922.21,937.53,897.56,924.67,116573000.0,14905439337,0,1,0,0,0,0,0,0,1,1,0,0,0,263562.0,336899932795.0,0.693088834254,2095396.75,8.264417971910001
687,2017-01-21,895.55,927.37,895.53,921.79,111158000.0,14856911163,0,1,0,0,0,0,0,1,0,1,0,0,0,298377.0,336899932795.0,0.722272793651,2134044.0,7.422465646919999
688,2017-01-20,898.17,899.4,887.01,895.03,86728400.0,14423545371,0,0,0,0,0,0,1,0,0,1,0,0,0,300605.0,336899932795.0,0.834368741379,1969902.99,6.84769146975
689,2017-01-19,888.34,904.61,884.34,899.07,105625000.0,14486616700,0,0,0,0,0,1,0,0,0,1,0,0,0,298751.0,336899932795.0,0.89,1672839.35,5.85
690,2017-01-18,909.37,917.5,858.3,886.62,225676992.0,14284036613,0,0,0,0,1,0,0,0,0,1,0,0,0,292697.0,336899932795.0,0.9,1808883.98,6.43
691,2017-01-17,830.95,910.56,830.8,907.94,155095008.0,14625779851,0,0,0,1,0,0,0,0,0,1,0,0,0,267640.0,336899932795.0,0.75,1769358.15,6.87
692,2017-01-16,821.78,834.53,820.27,831.53,82755200.0,13393372620,1,0,1,0,0,0,0,0,0,1,0,0,0,235999.0,336899932795.0,0.67,1716577.7,7.54
693,2017-01-15,818.14,823.31,812.87,821.8,71013600.0,13234840657,0,1,0,0,0,0,0,0,1,1,0,0,0,242269.0,336899932795.0,0.74,1759417.39,7.52
694,2017-01-14,825.14,835.09,812.46,818.41,93063296.0,13178601992,0,1,0,0,0,0,0,1,0,1,0,0,0,275149.0,336899932795.0,0.84,1577154.54,5.97
695,2017-01-13,803.74,829.0,780.0,823.98,168968000.0,13266554392,0,0,0,0,0,0,1,0,0,1,0,0,0,297756.0,336899932795.0,0.8,1750688.22,6.12
696,2017-01-12,775.18,826.25,755.76,804.83,222326000.0,12956730411,1,0,0,0,0,1,0,0,0,1,0,0,0,303058.0,336899932795.0,0.92,1522759.63,5.24
697,2017-01-11,908.11,919.45,762.77,777.76,310928992.0,12519135996,0,0,0,0,1,0,0,0,0,1,0,0,0,323888.0,319489481520.0,0.95,1842810.36,5.96
698,2017-01-10,902.44,914.87,901.06,907.68,115808000.0,14608685049,0,0,0,1,0,0,0,0,0,1,0,0,0,269947.0,317688400354.0,0.92,1548900.0,6.0
699,2017-01-09,913.24,913.69,879.81,902.83,141876992.0,14528815565,0,0,1,0,0,0,0,0,0,1,0,0,0,260101.0,317688400354.0,0.81,1915883.44,7.68
700,2017-01-08,908.17,942.72,887.25,911.2,158715008.0,14661966429,0,1,0,0,0,0,0,0,1,1,0,0,0,284719.0,317688400354.0,0.98,1583004.57,5.84
701,2017-01-07,903.49,908.59,823.56,908.59,279550016.0,14618030536,1,1,0,0,0,0,0,1,0,1,0,0,0,346405.0,317688400354.0,0.98,1805295.6,5.47
702,2017-01-06,1014.24,1046.81,883.94,902.2,351876000.0,14513695758,0,0,0,0,0,0,1,0,0,1,0,0,0,288501.0,317688400354.0,0.98,1773876.0,6.43
703,2017-01-05,1156.73,1191.1,910.42,1013.38,510199008.0,16300254795,0,0,0,0,0,1,0,0,0,1,0,0,0,330164.0,317688400354.0,0.98,2308231.5,7.3
704,2017-01-04,1044.4,1159.42,1044.4,1154.73,344945984.0,18571869009,0,0,0,0,1,0,0,0,0,1,0,0,0,301664.0,317688400354.0,0.9,2141405.0,7.41
705,2017-01-03,1021.6,1044.08,1021.6,1043.84,185168000.0,16786368910,0,0,0,1,0,0,0,0,0,1,0,0,0,293682.0,317688400354.0,0.94,2060337.5,7.35
706,2017-01-02,998.62,1031.39,996.7,1021.75,222184992.0,16429024775,1,0,1,0,0,0,0,0,0,1,0,0,0,180502.0,317688400354.0,0.69,1961202.6,11.21
707,2017-01-01,963.66,1003.08,958.7,998.33,147775008.0,16050407461,1,1,0,0,0,0,0,0,1,1,0,0,0,250273.0,317688400354.0,0.8,1785013.42,7.43
708,2016-12-31,960.63,963.74,947.24,963.74,99135104.0,15492554222,1,1,0,0,0,0,0,1,0,1,0,0,0,286818.0,317688400354.0,0.87,1880751.85,6.86
709,2016-12-30,972.53,972.53,934.83,961.24,187474000.0,15450507055,0,0,0,0,0,0,1,0,0,1,0,0,0,304605.0,317688400354.0,0.94,1831153.28,6.29
710,2016-12-29,975.13,979.4,954.5,973.5,199320000.0,15645617392,0,0,0,0,0,1,0,0,0,1,0,0,0,305394.0,312083434211.0,0.86,2011489.19,6.89
711,2016-12-28,934.83,975.92,934.83,975.92,236630000.0,15682769405,0,0,0,0,1,0,0,0,0,1,0,0,0,296546.0,310153855703.0,0.87,1828791.58,6.45
712,2016-12-27,908.35,940.05,904.26,933.2,167308000.0,14994286713,1,0,0,1,0,0,0,0,0,1,0,0,0,244914.0,310153855703.0,0.85,1610869.18,6.87
713,2016-12-26,896.91,913.18,896.9,907.61,123771000.0,14581389977,1,0,1,0,0,0,0,0,0,1,0,0,0,199614.0,310153855703.0,0.64,1867686.25,9.63
714,2016-12-25,899.65,899.65,862.42,896.18,143664992.0,14396194094,1,1,0,0,0,0,0,0,1,1,0,0,0,240820.0,310153855703.0,0.85,1540552.32,6.67
715,2016-12-24,922.18,923.48,886.34,898.82,137727008.0,14436754927,0,1,0,0,0,0,0,1,0,1,0,0,0,304997.0,310153855703.0,0.88,1720367.4,5.92
716,2016-12-23,864.89,925.12,864.68,921.98,275564000.0,14807189352,0,0,0,0,0,0,1,0,0,1,0,0,0,314644.0,310153855703.0,0.91,1717668.81,5.72
717,2016-12-22,834.18,875.78,834.15,864.54,200027008.0,13882988216,0,0,0,0,0,1,0,0,0,1,0,0,0,325677.0,310153855703.0,0.96,1659583.37,5.33
718,2016-12-21,800.64,834.28,799.41,834.28,155576000.0,13395445163,0,0,0,0,1,0,0,0,0,1,0,0,0,296473.0,310153855703.0,0.97,1380945.27,4.89
719,2016-12-20,792.25,801.34,791.5,800.88,99629296.0,12857473134,0,0,0,1,0,0,0,0,0,1,0,0,0,284852.0,310153855703.0,0.91,1511601.0,5.56
720,2016-12-19,790.69,793.61,790.32,792.71,74886400.0,12725090633,0,0,1,0,0,0,0,0,0,1,0,0,0,235789.0,310153855703.0,0.86,1398471.23,6.17
721,2016-12-18,791.01,794.74,788.03,790.53,60524400.0,12688510068,0,1,0,0,0,0,0,0,1,1,0,0,0,239034.0,310153855703.0,0.81,1439997.29,6.26
722,2016-12-17,785.17,792.51,784.86,790.83,78989800.0,12691945028,0,1,0,0,0,0,0,1,0,1,0,0,0,279361.0,310153855703.0,0.96,1317539.32,4.93
723,2016-12-16,778.96,785.03,778.96,784.91,83608200.0,12595490539,0,0,0,0,0,0,1,0,0,1,0,0,0,282685.0,308312273901.0,0.95,1249509.75,4.64
724,2016-12-15,780.07,781.43,777.8,778.09,81580096.0,12484761985,0,0,0,0,0,1,0,0,0,1,0,0,0,286328.0,286765766820.0,0.9,1354213.25,4.95
725,2016-12-14,780.01,782.03,776.84,781.48,75979000.0,12534369129,0,0,0,0,1,0,0,0,0,1,0,0,0,291757.0,286765766820.0,0.81,1739710.08,6.2
726,2016-12-13,780.65,788.46,777.96,780.56,81645600.0,12521776922,0,0,0,1,0,0,0,0,0,1,0,0,0,268662.0,286765766820.0,0.8,1520295.44,5.9
727,2016-12-12,770.04,781.92,770.04,780.09,76571000.0,12512497969,0,0,1,0,0,0,0,0,0,1,0,0,0,268662.0,286765766820.0,0.8,1520295.44,5.9
728,2016-12-11,774.75,774.8,765.41,769.73,57313400.0,12344888048,0,1,0,0,0,0,0,0,1,1,0,0,0,250241.0,286765766820.0,0.89,1287818.0,5.36
729,2016-12-10,773.02,777.09,772.91,774.65,53843100.0,12421967470,0,1,0,0,0,0,0,1,0,1,0,0,0,268815.0,286765766820.0,0.93,1312529.71,5.11
730,2016-12-09,769.94,774.53,769.65,772.79,68705296.0,12390863077,0,0,0,0,0,0,1,0,0,1,0,0,0,282711.0,286765766820.0,0.85,1516416.0,5.59
731,2016-12-08,768.08,774.7,765.95,770.81,80111904.0,12357837893,0,0,0,0,0,1,0,0,0,1,0,0,0,311361.0,286765766820.0,0.88,1686375.17,5.64
732,2016-12-07,764.21,771.54,759.75,768.13,96426096.0,12313376414,0,0,0,0,1,0,0,0,0,1,0,0,0,319762.0,286765766820.0,0.96,1435055.31,4.71
733,2016-12-06,758.72,765.62,758.72,764.22,116218000.0,12249086971,0,0,0,1,0,0,0,0,0,1,0,0,0,278001.0,286765766820.0,0.88,1450084.71,5.45
734,2016-12-05,773.39,773.47,751.71,758.7,106363000.0,12159115875,0,0,1,0,0,0,0,0,0,1,0,0,0,245650.0,286765766820.0,0.85,1422187.52,6.05
735,2016-12-04,771.64,773.87,768.16,773.87,60557900.0,12400766376,0,1,0,0,0,0,0,0,1,1,0,0,0,287988.0,286765766820.0,0.88,1648884.64,5.97
736,2016-12-03,778.25,778.25,764.86,771.16,69547296.0,12355811709,0,1,0,0,0,0,0,1,0,1,0,0,0,318263.0,286179638739.0,0.97,1419702.79,4.67
737,2016-12-02,757.54,781.3,757.54,777.94,127605000.0,12462935160,0,0,0,0,0,0,1,0,0,1,0,0,0,239682.0,281800917193.0,0.89,1391603.68,6.05
738,2016-12-01,746.05,758.28,746.05,756.77,80461904.0,12122431239,0,0,0,0,0,1,0,0,0,1,0,0,0,292654.0,281800917193.0,0.91,1321104.2,4.73
739,2016-11-30,736.28,747.93,736.27,745.69,84070800.0,11943536630,0,0,0,0,1,0,0,0,0,0,0,0,1,294140.0,281800917193.0,0.9,1388629.47,4.94
740,2016-11-29,736.33,737.47,734.56,735.6,68511104.0,11780661280,0,0,0,1,0,0,0,0,0,0,0,0,1,298530.0,281800917193.0,0.9,1511320.32,5.29
741,2016-11-28,732.48,738.01,732.48,735.81,61888600.0,11782628755,0,0,1,0,0,0,0,0,0,0,0,0,1,237389.0,281800917193.0,0.82,1303985.32,5.72
742,2016-11-27,735.44,739.02,731.09,732.03,52601800.0,11720648987,0,1,0,0,0,0,0,0,1,0,0,0,1,279374.0,281800917193.0,0.94,1424452.54,5.31
743,2016-11-26,741.51,742.21,729.63,735.38,54962700.0,11772895899,0,1,0,0,0,0,0,1,0,0,0,0,1,315387.0,281800917193.0,0.94,1450482.78,4.78
744,2016-11-25,740.44,741.65,734.59,741.65,67807600.0,11871816579,0,0,0,0,0,0,1,0,0,0,0,0,1,333466.0,281800917193.0,0.95,1540282.37,4.83
745,2016-11-24,744.62,746.83,733.49,740.29,85919296.0,11848658575,1,0,0,0,0,1,0,0,0,0,0,0,1,276924.0,281800917193.0,0.95,1371590.0,5.2
746,2016-11-23,751.74,752.25,738.92,744.59,76543800.0,11916054235,0,0,0,0,1,0,0,0,0,0,0,0,1,285635.0,281800917193.0,0.95,1264052.4,4.65
747,2016-11-22,739.64,753.87,736.53,751.35,129906000.0,12022735372,0,0,0,1,0,0,0,0,0,0,0,0,1,287414.0,281800917193.0,0.92,1300552.0,4.74
748,2016-11-21,731.27,741.72,730.51,739.25,60802400.0,11827902946,0,0,1,0,0,0,0,0,0,0,0,0,1,246537.0,281800917193.0,0.9,1177092.75,4.99
749,2016-11-20,751.88,755.48,717.94,731.03,154116000.0,11695081878,0,1,0,0,0,0,0,0,1,0,0,0,1,249760.0,281800917193.0,0.85,1337807.52,5.57
750,2016-11-19,751.83,756.24,744.47,751.62,110608000.0,12023262925,0,1,0,0,0,0,0,1,0,0,0,0,1,275925.0,272434584596.0,0.93,1385428.0,5.24
751,2016-11-18,740.71,752.88,736.89,751.59,87363104.0,12021432968,0,0,0,0,0,0,1,0,0,0,0,0,1,277460.0,254620187304.0,0.89,1467356.7,5.51
752,2016-11-17,744.88,755.65,739.51,740.98,108579000.0,11850398479,0,0,0,0,0,1,0,0,0,0,0,0,1,291186.0,254620187304.0,0.79,1590935.5,5.66
753,2016-11-16,711.17,747.61,709.04,744.2,141294000.0,11900441939,0,0,0,0,1,0,0,0,0,0,0,0,1,280352.0,254620187304.0,0.85,1389794.85,5.16
754,2016-11-15,705.79,715.72,705.26,711.62,72038496.0,11377924616,0,0,0,1,0,0,0,0,0,0,0,0,1,270506.0,254620187304.0,0.79,1523261.75,5.82
755,2016-11-14,702.0,706.28,699.81,705.02,62993000.0,11271073434,0,0,1,0,0,0,0,0,0,0,0,0,1,221328.0,254620187304.0,0.77,1259145.88,5.88
756,2016-11-13,705.2,705.26,687.32,702.03,80318096.0,11215181107,0,1,0,0,0,0,0,0,1,0,0,0,1,228886.0,254620187304.0,0.71,1478735.97,6.65
757,2016-11-12,716.75,717.15,704.03,705.05,64622500.0,11262273136,0,1,0,0,0,0,0,1,0,0,0,0,1,254619.0,254620187304.0,0.75,1459015.6,5.93
758,2016-11-11,715.55,718.32,714.41,716.41,63119700.0,11442241390,1,0,0,0,0,0,1,0,0,0,0,0,1,271374.0,254620187304.0,0.8,1501227.0,5.74
759,2016-11-10,722.84,723.02,711.21,715.53,68807800.0,11426817526,0,0,0,0,0,1,0,0,0,0,0,0,1,270095.0,254620187304.0,0.89,1334964.94,5.15
760,2016-11-09,709.83,740.05,708.61,723.27,132429000.0,11548965779,0,0,0,0,1,0,0,0,0,0,0,0,1,296060.0,254620187304.0,0.86,1507321.19,5.29
761,2016-11-08,703.09,712.99,702.39,709.85,79660800.0,11333339468,0,0,0,1,0,0,0,0,0,0,0,0,1,274281.0,254620187304.0,0.88,1294398.35,4.92
762,2016-11-07,710.74,710.74,699.9,703.13,65047100.0,11224670783,0,0,1,0,0,0,0,0,0,0,0,0,1,228420.0,254620187304.0,0.73,1379564.0,6.24
763,2016-11-06,703.81,714.26,699.56,711.52,59902200.0,11357385316,0,1,0,0,0,0,0,0,1,0,0,0,1,242032.0,253967917208.0,0.79,1325997.44,5.67
764,2016-11-05,703.53,707.51,697.74,703.42,53752300.0,11226736982,1,1,0,0,0,0,0,1,0,0,0,0,1,248043.0,253618246641.0,0.95,1036526.64,4.37
765,2016-11-04,689.12,706.93,685.56,703.23,99907696.0,11222575748,0,0,0,0,0,0,1,0,0,0,0,0,1,273338.0,253618246641.0,0.83,1348852.25,5.12
766,2016-11-03,742.35,745.77,678.16,688.7,172808000.0,10989660280,0,0,0,0,0,1,0,0,0,0,0,0,1,268418.0,253618246641.0,0.9,1230807.01,4.8
767,2016-11-02,730.07,740.83,722.35,740.83,84865200.0,11820110421,0,0,0,0,1,0,0,0,0,0,0,0,1,246650.0,253618246641.0,0.85,1321902.0,5.59
768,2016-11-01,701.34,736.45,701.34,729.79,130527000.0,11642863554,0,0,0,1,0,0,0,0,0,0,0,0,1,241778.0,253618246641.0,0.81,1298202.25,5.58
769,2016-10-31,702.64,709.29,691.68,700.97,97064400.0,11181852070,0,0,1,0,0,0,0,0,0,0,0,0,1,209337.0,253618246641.0,0.62,1487565.84,7.31
770,2016-10-30,714.12,714.12,696.47,701.86,100665000.0,11194834676,0,1,0,0,0,0,0,0,1,0,0,0,1,229689.0,253618246641.0,0.77,1338194.47,6.03
771,2016-10-29,690.29,720.4,690.05,714.48,134760992.0,11394596830,0,1,0,0,0,0,0,1,0,0,0,0,1,250876.0,253618246641.0,0.81,1318835.89,5.45
772,2016-10-28,688.0,690.44,684.16,689.65,81145504.0,10997420362,0,0,0,0,0,0,1,0,0,0,0,0,1,326388.0,253618246641.0,0.97,1402328.39,4.48
773,2016-10-27,678.21,688.59,678.04,688.31,96105296.0,10974828655,0,0,0,0,0,1,0,0,0,0,0,0,1,225924.0,253618246641.0,0.97,1204154.59,5.55
774,2016-10-26,657.68,679.73,657.68,678.3,88877104.0,10813913071,0,0,0,0,1,0,0,0,0,0,0,0,1,237030.0,253618246641.0,0.94,1158039.29,5.09
775,2016-10-25,654.0,664.42,653.7,657.59,90378800.0,10482565592,0,0,0,1,0,0,0,0,0,0,0,0,1,226980.0,253618246641.0,0.88,1173414.58,5.39
776,2016-10-24,657.16,657.25,652.59,653.76,62218200.0,10420469172,0,0,1,0,0,0,0,0,0,0,0,0,1,191578.0,253618246641.0,0.79,1186462.78,6.42
777,2016-10-23,657.62,661.13,653.89,657.07,54474600.0,10472100602,0,1,0,0,0,0,0,0,1,0,0,0,1,216708.0,257535264828.0,0.79,1237419.9,5.91
778,2016-10-22,633.14,658.2,632.85,657.29,78556496.0,10474463658,0,1,0,0,0,0,0,1,0,0,0,0,1,265355.0,258522748404.0,0.79,1302488.0,5.09
779,2016-10-21,630.83,634.09,630.69,632.83,55951000.0,10083501603,0,0,0,0,0,0,1,0,0,0,0,0,1,270380.0,258522748404.0,0.97,1065517.32,4.12
780,2016-10-20,630.66,631.92,628.26,630.86,56957300.0,10050854099,0,0,0,0,0,1,0,0,0,0,0,0,1,201025.0,258522748404.0,0.8,998480.54,5.14
781,2016-10-19,638.13,638.87,628.01,630.52,69381696.0,10044471117,0,0,0,0,1,0,0,0,0,0,0,0,1,251521.0,258522748404.0,0.84,1239301.7,5.11
782,2016-10-18,639.41,640.74,636.0,637.96,65546700.0,10162029114,0,0,0,1,0,0,0,0,0,0,0,0,1,237232.0,258522748404.0,0.92,1001040.49,4.4
783,2016-10-17,641.82,642.33,638.66,639.19,58063600.0,10180488274,0,0,1,0,0,0,0,0,0,0,0,0,1,197876.0,258522748404.0,0.75,1047566.76,5.47
784,2016-10-16,639.08,642.9,638.9,641.63,40298100.0,10218348388,0,1,0,0,0,0,0,0,1,0,0,0,1,210448.0,258522748404.0,0.78,1135929.6,5.58
785,2016-10-15,640.31,642.1,637.39,638.65,39035400.0,10169814232,0,1,0,0,0,0,0,1,0,0,0,0,1,239724.0,258522748404.0,0.85,1090902.33,4.72
786,2016-10-14,637.01,641.28,637.01,640.38,58144600.0,10196303437,0,0,0,0,0,0,1,0,0,0,0,0,1,229703.0,258522748404.0,0.91,1020493.4,4.62
787,2016-10-13,636.03,638.83,635.03,636.79,61620700.0,10138078870,0,0,0,0,0,1,0,0,0,0,0,0,1,235664.0,258522748404.0,0.86,1156671.17,5.08
788,2016-10-12,640.87,641.34,635.97,636.19,92370200.0,10127644784,0,0,0,0,1,0,0,0,0,0,0,0,1,263565.0,258522748404.0,0.92,1114413.27,4.42
789,2016-10-11,619.24,642.08,618.5,641.07,103590000.0,10204214839,0,0,0,1,0,0,0,0,0,0,0,0,1,224774.0,258522748404.0,0.85,969459.85,4.49
790,2016-10-10,616.82,621.32,616.2,618.99,67481104.0,9851764897,1,0,1,0,0,0,0,0,0,0,0,0,1,210548.0,258522748404.0,0.68,1232591.35,6.01
791,2016-10-09,619.17,619.2,616.61,616.75,39243400.0,9815156618,0,1,0,0,0,0,0,0,1,0,0,0,1,250672.0,250540187708.00006,0.76,1311355.5,5.39
792,2016-10-08,617.34,619.85,617.34,619.11,42345900.0,9851461946,0,1,0,0,0,0,0,1,0,0,0,0,1,268419.0,241227200229.0,0.86,1116457.9,4.32
793,2016-10-07,612.61,617.91,611.82,617.12,64071400.0,9818599994,0,0,0,0,0,0,1,0,0,0,0,0,1,274486.0,241227200229.0,0.82,1237023.86,4.67
794,2016-10-06,612.47,613.82,611.47,613.02,56812100.0,9752315689,0,0,0,0,0,1,0,0,0,0,0,0,1,266811.0,241227200229.0,0.78,1281294.75,4.96
795,2016-10-05,610.22,613.81,609.62,612.51,68077504.0,9743018924,0,0,0,0,1,0,0,0,0,0,0,0,1,264662.0,241227200229.0,0.82,1206349.75,4.72
